date,region_code,region,illa,cases,recovered,active_cases,deceased,tp7d
2020-04-01,7023,Ferreries,Menorca,0,0,0,0,0
2020-04-01,7032,Maó,Menorca,32,0,0,0,0.1
2020-04-01,7037,Es Mercadal,Menorca,15,0,0,0,0.2727272727272727
2020-04-01,7902,Es Migjorn Gran,Menorca,1,0,0,0,0.2
2020-04-01,7052,Sant Lluís,Menorca,6,0,0,0,0.07692307692307693
2020-04-01,0,total-menorca,Menorca,72,0,0,0,0.096
2020-04-02,7002,Alaior,Menorca,4,0,0,0,0.1111111111111111
2020-04-02,7064,Es Castell,Menorca,5,0,0,0,0.03125
2020-04-02,7015,Ciutadella de Menorca,Menorca,9,0,0,0,0.043478260869565216
2020-04-02,7023,Ferreries,Menorca,0,0,0,0,0
2020-04-02,7032,Maó,Menorca,33,0,0,0,0.09803921568627451
2020-04-02,7037,Es Mercadal,Menorca,15,0,0,0,0.1
2020-04-02,7902,Es Migjorn Gran,Menorca,1,0,0,0,0.25
2020-04-02,7052,Sant Lluís,Menorca,6,0,0,0,0.08
2020-04-02,0,total-menorca,Menorca,73,0,0,0,0.07692307692307693
2020-04-03,7002,Alaior,Menorca,4,0,0,0,0.03333333333333333
2020-04-03,7064,Es Castell,Menorca,5,0,0,0,0
2020-04-03,7015,Ciutadella de Menorca,Menorca,10,0,0,0,0.044444444444444446
2020-04-03,7023,Ferreries,Menorca,0,0,0,0,0
2020-04-03,7032,Maó,Menorca,34,0,0,0,0.09027777777777778
2020-04-03,7037,Es Mercadal,Menorca,18,0,0,0,0.2
2020-04-03,7902,Es Migjorn Gran,Menorca,1,0,0,0,0.2
2020-04-03,7052,Sant Lluís,Menorca,6,0,0,0,0.04
2020-04-03,0,total-menorca,Menorca,78,0,0,0,0.0676056338028169
2020-04-04,7002,Alaior,Menorca,4,0,0,0,0.030303030303030304
2020-04-04,7064,Es Castell,Menorca,5,0,0,0,0
2020-04-04,7015,Ciutadella de Menorca,Menorca,10,0,0,0,0.03333333333333333
2020-04-04,7023,Ferreries,Menorca,0,0,0,0,0
2020-04-04,7032,Maó,Menorca,34,0,0,0,0.07246376811594203
2020-04-04,7037,Es Mercadal,Menorca,19,0,0,0,0.2
2020-04-04,7902,Es Migjorn Gran,Menorca,1,0,0,0,0.16666666666666666
2020-04-04,7052,Sant Lluís,Menorca,6,0,0,0,0.038461538461538464
2020-04-04,0,total-menorca,Menorca,79,0,0,0,0.056179775280898875
2020-04-05,7002,Alaior,Menorca,4,0,0,0,0.02857142857142857
2020-04-05,7064,Es Castell,Menorca,5,0,0,0,0
2020-04-05,7015,Ciutadella de Menorca,Menorca,10,0,0,0,0.03529411764705882
2020-04-05,7023,Ferreries,Menorca,0,0,0,0,0
2020-04-05,7032,Maó,Menorca,34,0,0,0,0.07352941176470588
2020-04-05,7037,Es Mercadal,Menorca,20,0,0,0,0.25
2020-04-05,7902,Es Migjorn Gran,Menorca,1,0,0,0,0.16666666666666666
2020-04-05,7052,Sant Lluís,Menorca,6,0,0,0,0.04
2020-04-05,0,total-menorca,Menorca,80,0,0,0,0.0603448275862069
2020-04-06,7002,Alaior,Menorca,4,0,0,0,0.02564102564102564
2020-04-06,7064,Es Castell,Menorca,5,0,0,0,0
2020-04-06,7015,Ciutadella de Menorca,Menorca,10,0,0,0,0.04225352112676056
2020-04-06,7023,Ferreries,Menorca,0,0,0,0,0
2020-04-06,7032,Maó,Menorca,35,0,0,0,0.056451612903225805
2020-04-06,7037,Es Mercadal,Menorca,20,0,0,0,0.2631578947368421
2020-04-06,7902,Es Migjorn Gran,Menorca,1,0,0,0,0
2020-04-06,7052,Sant Lluís,Menorca,6,0,0,0,0
2020-04-06,0,total-menorca,Menorca,81,0,0,0,0.04923076923076923
2020-04-07,7002,Alaior,Menorca,4,0,0,0,0
2020-04-07,7064,Es Castell,Menorca,5,0,0,0,0
2020-04-07,7015,Ciutadella de Menorca,Menorca,11,0,0,0,0.0425531914893617
2020-04-07,7023,Ferreries,Menorca,0,0,0,0,0
2020-04-07,7032,Maó,Menorca,35,0,0,0,0.049586776859504134
2020-04-07,7037,Es Mercadal,Menorca,20,0,0,0,0.2631578947368421
2020-04-07,7902,Es Migjorn Gran,Menorca,1,0,0,0,0
2020-04-07,7052,Sant Lluís,Menorca,6,0,0,0,0
2020-04-07,0,total-menorca,Menorca,82,0,0,0,0.04411764705882353
2020-04-08,7002,Alaior,Menorca,4,0,0,0,0
2020-04-08,7064,Es Castell,Menorca,5,0,0,0,0
